order_id,products
861098,28204 21137 36011 24852 42265 24363 4920 4945 16797 26604 31215
2258251,44156
1180225,28931 24852 43295 23909
2048083,26317 43154
2194546,21009 44632 21137 36011 27325 27845 37067 43733 42828 21376 42450
2035298,12858
1326881,46667 18564 5876 4975 13176 21903
2165064,27629
1412688,45 34243
2561625,2748 47209
3099392,25753 34224 41793
2125929,30233 43352
1719656,15872 22025 14999 7963 16234 13176
1957248,40002 33090 37286 30320 33745
3240628,18441 6948 49075 19660 41570 35687
611563,47144 37262
1062099,37552 5876
567193,23054 13329 8277 21137 5785 37538 36550 18362 42450
2688270,3599 17600 21267 4428 13176 41950 39928
2916394,21137 25146 8174 39794 25588 3957
2751310,9225 14874 19488 6178 29346 5438 35286 1774 40174 15599
2248257,21137 25890 23765
621037,49279 26752 36551 26312 41722 30597 16797 5077 13822
1970899,21137 1940 6184 21288 196 10326 43352 39275
749442,10509 47402 21572 32455 37710 17122 45051
1439532,43352 21137 12341 40120
3045064,42887 18059 30759
2601284,20361 48527 24852 43928 24533 17122
2868706,42244
1284710,12 31683
1062534,12039 34335 49235 25043 41950
435098,196 32403
2574489,37646 31720 47209 19057 9339
3186733,28204 35914 18079 26278 17630 12020 11520 14084 24852 32553 8518 37192 46584 31640 47521 22963 18362 45007 41950
2217949,45066 33037 32655 5785 21938 5077 3952
430016,28934 21903 49111
3229061,28204 26683 17027 27845 20186 24852 43352 28058 6568 40396
2813877,26497 19348
2604153,6962
589439,6615
1275639,21903 12341
109798,45104 19057 4210 27299 5876 21903 34230 24535
2864429,27845 16083 19057 13176
1687400,21376 1408 22021 6541 24852 21162 39475 21174 38985 40285 19046 36070 49141
1217325,30233 5785 40136 4932 38739 30151
572214,11422 24852 13806
1949603,17931 15424 43631 17563 169 24816 23288 32141 42936
2888223,46979 44292 16387 24838 27344 47209 15613
3080339,32369 31404 29447 24852 19248 16185 5450 8021 43875 34668 12145 41844 49075 33731 31730 7673
1267202,24852 27845
1119876,21903 13176
2907818,35458 14233 26286 41649 38200 25146
2895219,47209 24852 26047
3194460,26369 46979 20995 21137 22035 24852 47766 21938 30391 27845 8518 43643
687655,46218 25237
1352613,49026 26032
22324,46992 13328 33090 11123 16254 31231
36450,47209 9365 5479 21903 13798
1918864,22017 24852 14616 35772 32080 36691 18394 12524 49279
1936130,35921 18531 34429
660605,19057 39589 19660 24852
578784,24964 42585 40310
2577673,45104 4656 47209 19057 36011 9934 27344 23288 15613 24852 30489 7963 24373 13113 24985 27086 29180
1574906,45007
50214,21392
1950950,39581 6184 49235 46562 26348
205945,21410 32211
2144742,45190 43154 31981 5884 23819 33065 25919 5450
34218,21137 11520
3388552,22600 46842
2144078,45190
1525042,8518
204453,30633 30558 13176
2576271,45064
2290399,39621 27985 3957
1372038,22035 24852 48679 30391 14651 6347 5450 44008 28145 19057
1800921,21903 25653 33081 27845 43352 39001 13176 48762
1756155,21903 7493 13263
3279568,47626 26165 19820
902997,17027 41177 19711
536092,21292 27845 3798 30827 38768
1696042,5902 21137 34069 47766 30489 38164 42265 27690 18090 49075 30391 27845 8277 44632 9825 9839 36724 13176
1945179,24852 49615 4950
2900263,3957 13176 28985
1142406,39180 13198 9648 11250 41844 12564 24852
1580910,5785 14947
3415494,3873 21709
15345,48348 24852 19348 29609 34283
2878417,14084 28553 47626 27531 24082 24852 47766 27966 49224 33232 4562
2250868,47788 13176 21903 3481 19906 39408
472734,16683
626636,16797 16425 32478
2674119,16387 24852 5785 12341 13517 41716
892991,8592 40604 38739
2662045,36866 44819 2091 12140 26221
566716,22935 40604 3376 17988 35951 890 22395
2660872,46720 45270 6631 616 9449 40063
269425,33852 3919 34013
3205896,31764 41517 24703 19106 196 36603 16696 39247 25949 16797
641521,9825 47766 27845 24852 4920 43352 35242
571160,22938 1194 49241 33521
2668231,28204
2862575,49683 24852 16797 9666 32201 12756 48857 45788
901467,13575 4724
1596185,43522 6669 24852 42265 17579 31533 35503
249604,43295
2329886,19057 21137 19660 25872 24852 27939 39216 4920 19261 13176 35221 21405 1463
2209108,31506 20119 14233 12212 30135 35900 48323 9175 226 13926 31334 30320 37242
2984102,22947
3026579,47144 28204 12916 3191 19086 3298 13176 25985 18362 18394 26604
311740,42244 21903 39408
340928,47209
2782835,20940
1472008,13176
480709,35939 47766 1194 6361 38275 14233 21405
1673908,40706 47626 42768 40992 31015 34358 15937 34126 31717
1195988,4608 40706 21903 39877 16083 8929 4451 13176 25466
1383461,24852 22307
67982,554 31808 34405 5748 45698 26767 38033 27360 7407 48370 29487 33129 15255 5586 27629
2440332,2091 14903 2668 45185 41651 30921 16190 43845 15175 35727 8598 4063
848814,43352
292884,46505 40377 39877 30830
3068547,1157 49683 4377 19246 29487 4210 2038 4605 44799
175760,5513 44051 10032
667689,24852 28204 29487 24114 32833 48205 1247 23011 32108
2004317,46893
1308823,38768
1357530,7693 35914 27476
589717,10957 44799
1553017,31981 264 31683
2477669,20632 46886 34993 8515 6347 17758 7649 14819 18923
835146,5258 35470 14715
2473481,44683 24852 44570 46667 44795
176706,34050 12276
592281,695
3217682,26885 5046 15424 45687 4472
851467,21903 13646 45007 5876
1095910,46979 21938 34358 28985 8518 35417 20842 31342 3952
2346278,21386 32271 46654 1117 32740
3220656,33825 26209 20114 47766 28842 21709 42265 14633 8518 2480 39911 26604
1291009,12341
1437438,24852 37019 12206 38480 1374 21344 23288
3094139,19660
3123882,43500
3116093,196 13259 14159 14715
129977,5120 22142 24852 38164 8012
26534,26759 890
3228056,18689 9480 35090 27156 30489 12315 14267 32959 9284 5449 19660 8413 1640 38383 21616 36216
599653,22788 20876 24852 20119 47144 432 27209 33614 44632 16092 33632
1417509,4756 17316 28204 19677 49517 13176
1438603,30604 21267 45082 27845 47209 19057 31477 8959
2069658,47209 39108
1102604,16262
2187706,26369 27521 35594 21137 8986 25890 43686 33198 30391 15290 13629 11710 27966 26842 4605
2567662,28204 20583 47209 20114 28849 5876 28985 27966 5479 13176
906428,3843 47209 32655
2098553,22151 47357 24852 46886 3880 18327 3999 994
1079087,35486 36036 17104 39276 13166
2839223,6184 39275 21137 13176 43352
664679,46692 16797 31701 36316 45541
1054860,10851 48370 13176 42557
3354908,11777 49683 14467 47766 13176
844620,44056
3010930,33016 40332 1940 13287
1837472,17316 44479 42834 44765
456620,47626 30252 8277 16981 117 21137 2748 34584 22825 8490 27966
2205053,26364 20899
2513999,5258
2615729,27845
2173784,1576 6187 21933 27662 42445 24852 10070 20734
2364873,45066 18465 34358 21137 27845 273
2736576,34050 45007
1969355,32177 17461
2741720,48140 21903 34197 47766 24852 15414 27845 6104 13176
407328,40199 26348 41400
3063107,4138 10 44375
306525,27325 48199
1006245,39168 37262 42139 11422 3873 44706 27966 35284 47329 48370
1832184,27307 47977
3387995,47144 28553
1536803,8615 24363 43692 20542 37197 48230 36085 15613
698364,18070 47873 4957 31127 20888 33754 32739 33787
2587337,38200 23909
2749007,23047 44560 22035 18465 35914 49235 18523 25197 19057 40078 34448 21137 1700 23219 29926 11512 40706 24852 4920 39275 19821 47521 24518
2439862,19348 47766 28985
1893782,23593
1407642,47616 44061 20082 24852 37158 4451
2471186,27845 24852
2496098,22035 23622 8277 41065 21137 40593 27845 6361 11520 28934 2326 30489 5450 13176 21903 45007 1999
2999166,46667 35939 47766 30391 5876 24852 16757 27521 43961
3233514,36099
2059062,41220 29066 21903 21137 13225 35503 21218 47209 24941 10482
335202,17317 31196 1649
3195078,41290
2923287,16797
385201,41349 29574 11140 23579 30630 22825 1450 48057 43961 18362 445 21194 40156 10210 44389 42342 16616 32747 41842 19322
2409671,31766 8277 26209 7781 21137 47766 25762 21709 38108 27913 24852 44310 2326 27949 13646 4962 895 27531 17316 32732
2572116,17794 17579 24852 37687
2917505,47626 24852 47766 9076
3104292,33948 16797 5025 29743 21709 44632 26209 44142 7925
1433170,39468 45123 2670 16508 36500 27845 46807 25832 22825 43875 13176 22959
1567630,49235 46175 8424 1902 49621 26604
563760,38275 41806 44632
156391,26633 47800 5337 47877 28434 40332 13249
1753436,45066 11408 22829 17471 8670 32734 5479 9839
496890,24838 21903 5450
3249148,36714 32650 21386
676583,32134 21903 19478 22935 10831 20574 19057 13176
1036613,29487 4671 15424 47941 34523 32110 4210 23803
3171793,7753 12392 7308 27845 22228 5876 7948 20247 36180
3054754,24852 4605
808808,24852 1463 47209
3174158,11520 17948 47209 21616 7035
3023853,40199
2194272,6187 13870 45104 47209 7878 5479 13176 11644
3419934,47626 27845 26209
2857050,6846 31964 277 10690 36316
750153,40706 37646 14992 24852 47766 28985 46802 35951 4605
3117983,28204 39475 7781 21614 43662 47280 16589 19677 22825 35140 10570 9550 17758 3957 13176 7563 35221 5015 6552 27548 13740 30135 27086 26620
147163,31759 13042 20955
1460613,28110
1628667,47626 47766 49610
3335671,14467 31506 36550 47209
2947107,26209 20345
1903360,5764 36651 30795
199540,34050 39558 21137 22935 48171 27845 8518 45681 19057 23165
2199453,38689 18465 1194 24235 45628 32578 27845 13176
2964357,13575 6184 41276 19828 33783
2801431,39046 15952 5077 33894 5748
2410062,22025 49174 13848 40021 14999 32433 41665 46817 33548 24852 16668 20785 34134 42342 16234 44980 41920 5114
2957730,43295 9532
1686338,49683 38376 25593
2220907,30336 27845 44632
945284,35458 37766 38799 19892 16185 7881 31573 19173 21115 28157
3080199,7693 44560 4138 14381 1094 20561 25691 27761 14992 32403 19604 9387 6348 17122 43772 24852 9076 16797 28110 22992 26604
38122,32828 13176 40183 36606
478414,2458
480272,26165 47766 28849 4920 49499 24964 29077 9124 34217
2156269,27845
1130156,29789 47788 16564 16566 44799 260 48907 24852 11073 27086
1439857,9741 44560 22035 42533 48679 39984 79 2664 19057 9339 35461 40583 10904 19660 46845 40706 3849 43789 32018 24852 311 14651 44359 5450 39275 38772 16759 21903 10132 18891 23029
1243678,1463 43496 23288
1525441,21405 19894 27966 47209 16759 13176
506092,42508 5646 47209 21137 30391 42265 8518 41329 27509 13176 21903
1775297,2113 30340 27344
2917806,16398 49144
313431,47107 9922 42731
2520741,21573 11759
1056353,1 14379 32855 4210 43199 4354 43352 10613 2449 39461 31355 4731 29315 13032 39681 45862 47941 9076 17318 29615 39877 40199 5450 23909 28204 34492 44799
2617913,5449 45007 47209 30571
816024,21903 21137 21938 21053 11090 39275 37357 21616 7412
2458991,47626 37131 24852 35221 28199 45 39097 13639 27360 14952 7158
1242195,49683 35921 4605 47766 21927 7647
2685350,20995 20574 26209 47209 20082 21137 11440 12614 13176 40852 11182 18362 1511
2552630,13176
3090410,21903 24852 47766 32478
2759736,24852 16797 39581 43183 5077 26604
924987,5636 23687 39561 45840 15123 31766 39719 37927 13870 22959 11512 38341 48453 27344 11985 25300 49496 42333 41844
2157676,47766 40541
1765060,24838 34969 25653 8518 48733
3166283,21137 13176 19660 46350 5491 42533 45045
2134045,46479
1526478,12545 27086 29118
1008576,19348 30696
1443251,23102 49235 22255 13176
674518,19348
3329483,6846 5385 49520 27124
1389940,24838
1223827,24852 43961 13646 33754 26209 5479 47209 13176 33279
291334,15386 39982 23102 19019 22124 28379 27966 38730 49518 41842 48527 44964 25513 20919 14780
3033814,14715
2198502,8193 33819 581 7783 4210 8859 37066 2277 8424 29503 5460 23909 33672 20378 48031 31683 37354 32235
1770805,12916
864269,8710 43122 44359 40852 22947
3208608,10763 24852 38689
3247064,21137 45223 29118 8038 1511
532454,21137 31915 4473
2497817,17795 38662 41220 17948 26940 32197 35535 45007 36695
383794,43522 20015 4182 44142 9421 38639 27966 5450
2919705,35842 37417 47231 24852 19261
2466923,30995
1010786,7315 32828
2143573,21137 1194 19660 8174
2692100,49683 37947 33352 44632 28289 9387 3756 21709 24852 37687 44949
1346530,2855 31927
468241,35412 43631 17008 38041 8390 43209 27360
969719,47209 48301 39928 11974 37141 49478 13176 46969 21903 6585
767372,31766 6195 4174 25197 21137 20161 11977 15088 260 36107 274 24852 33055 39275 13176 39877 26604
1706209,21386 21903 33120
194245,24852
2311800,41722 39845 14399 1485 12916
2897184,35543 16234
1441343,470
1078458,45066 24852 7781 45682
2266023,21573 9076 43352 8571 43739
2949302,8580 29103
1650139,48015 9623
1923367,6448
3207489,18689 42508 37141 1744 6235
675005,44632 27246 14999 6348 44765 23322 27966 16234 40310 13176 35221 43961 32227
3253730,24852 47209
1865513,47626 48857 13176
2289662,47591
2232650,21791 19660 21616
1212425,36865 8309 39275 28627 7131
1572029,18362
1743914,27845 45007 13176 35708
1150692,32655 23953 26278 1463 28985 34243 18811
1025673,34969 47792 42450
73379,19677 9510 41950
2744584,21903 23288 30776 42972 47977 32374
1946727,21137 34329 22825 34126 32864 25195
428463,24852 9076 16797
2965738,1073 10403 9387 18118 11471 14063 43772 30038 13169 24954 21903 1437 32684 41390 432 49610 30162 1514 47087 28156
1773918,43528 24852
2087710,33362 11869 21106 40236 42804 6075
416472,26165 17471 45123 42585 26209 6760 32478 45842 26915 9076 17794 24964 21903 33198 27086 1999 45535
3299773,10804 21077 20119 34969 42193 16083 8424 24852 4920 44910 9124 39877 12756
2843445,30720 49683 38996 5212 21137 12980 24852 25890 25931 43961 15290 16349
951969,46654 26698
908840,32303 27471 43352 9076
2182753,3211 26981
573984,47119 6193 4472
654730,40706 24852 36011
3096548,12690 12456 27966 5438 3957 13176
2037332,18564 1194 3645 15902
2606473,21137 41290 13176 5514
340758,24964 40852 33572 31553 49111 33120
1231806,10369 30391 27845 584 8277 12374
490040,36107 21903 18599 28204 35503 12872 23543
332237,44042 21777 47144 581 17988 47977 13176 4605
170313,39947 24852 30107 48679 12341 17224 28745 45007 27344 32467 44632 35429 45679
1881415,24838 38164 14233 30391 8277 40568
68042,46979 20114 11422 20561 42719 35042 8424
3269671,196 11759 43154 18838 13176 33081
2761046,27985 14947 34678
705652,47626 24670 47766 24852 42265 41787 31040 42342 38772 21903 17872 41950 35321
3195514,37188 45190
2164127,42958
817056,14084 35594 46738 17429 42265 48283 29869 10166 10558 17758 13176 11512 25340
924862,47209 38383
246848,16797 28842 29487 34358 8518
528143,12817 31264 16953 40310 47993 33677 18362
219952,7177 13712 27548 4945 7131 32230 26604
1793193,28427 24852 47766 13858 28204 20802 10957 38241 7533 20463
2305051,25088 37646 21137 17044 47766 22935 30233 43037 39984 6962 30391 27966 36929 47042 44359 5077 12138 49131 26604 44910 3952 33399
314062,14999 16234
2009832,21137 27966 13176
1468013,45007 49235 13176
1803855,45063 2825 42265 9076
2179619,10 47766 43545 37531 14010 46654 25718 13176 26620
305323,4620 49683 41635 26165 12606 3539 22520 43772
2592127,47626 30489 20919 5485 42605 1522
1835656,42731
3146236,16970 5212 26209 43789 47912 27966 5450 13176 5514 28590 45007 21985
402388,26047
1868813,34878 21591 23644 44142 34969
3004480,1185 2876 40910
1573847,40706 37646 22825 27966 27086 8174
455460,31395 24852 17316 17341
269156,27521 23430 32655 21903 27086 44632
377496,37158 19448 31683 24024
1675012,14467 21137 17600 36550 47357 29470 39719 41290 20955 13806
2687393,40706 36746 21137 27156 22559 33572 33957 45613 30391 39928 27966 39877 3144 7503 45007 8277 47209 30442 39275 26604 21616 36082 13176 16254
1407929,43199
155111,35652
1879936,16896 36913 19508 19057 5750 47734 29837 1710 16589 5876 14084 11069 13176 30592 5025 17331 43961 8667 31717 39928
2043120,38656 24852 21704 5077 45149
1979842,24964 24852 29487 18479 9421 34126 47209 31342
1976271,9068
2373463,30122
964052,38028 24852 14111 31915 21938 21316 45007 22882 43772
2312069,14858 19006 44632
1205634,14858 45007 13176
2008758,44632 18523
2109928,47209 40571 27966 38890
1468671,47144 44632 47766 42244 13176 21903
3113273,49318
1427664,7693 42972 47977 12919
910415,28553 24852 11072 4942 35946 24184
752530,24838 141 21903 49061 12341 10172 11974 45007 5479 5876 13176 10749
3153422,29869
1540653,22028 21137 32455
3368815,47209 29447 4421 32655 38293 22935 6046 1463 43961 42450
44216,47626 18963 44570 14947 46720 24852 49474 33109 35221 33232 4605
3085448,28449 2854
1202703,47790 37687 44471 4920 13128
2684973,39055 35383 13646 21616
556591,26369 260 37646 329 13176 10106
1851941,25872 13889 12658
3358183,28928 17027 47492 42244 21137 24852 13852 48679 47144 47788 20015 22963 37687 43961 27845 5322 47585 20842 19057
779440,49543 4006 23085 10453 5077 2556
2178745,3594 28204 4210 9387 24852
1909221,25093 30489 28842 27845 48595 44142
2948048,21903 44075 2604 19660 49247 31215 5876
2900972,6184
2232279,8555
1431910,15650 23909 28199
1832116,31651
3246887,24964 34969 25890 28842 24759 38739 26209 35042 4605
172724,37646 42265 5068 28156
1283377,27012 14084 32655 18070 26911 45747 14011 45007 39409 3957 8693
2730842,24852 23909
98638,13939 24838
2577754,47766 29599 32566 28985 27966 17600 5077 5876 13176
1132495,40219 46203
468341,24852 19604 4920
2893463,6532 10305 27845
172018,21903 9104 20113 38293 12075 22832 16570 4952 10339 25842 17530 44926
293719,10246 35921 21616 47766 19660 2825 24852 22825 15290 10199 10749
3322611,34050 43014 47626 14992 41950 46575 35951
2772718,24852 14233 40092 38837 46906 19678
3306718,116 18071 24235 33027 48902 24852 21292 33596 31562 25422 35157 19348 19863 5025 37295
715638,22825 8174 13176
370611,2078 39180 24852 33647 21903
1435815,31915 3957
796373,28427 47167 22122 37754 23293
2307008,14371
1371759,14576
465250,42526 21544 18027 43122 40156 8416 28398 13176 39877
2384280,4396 19660 49131
582262,22556 31964 17191 49520 13176 26620
2957547,41273
556308,24852 7881 43858 2014
3212140,42445 40656 5785
2450186,4102 17948 28204 18581 1695 27845 36070 13560 7936 24852 32553 27966 16797 459
2508819,5646 13380 49235 8277 47209 117 34458 39589 28842 20686 48857 19180 24852 38689 35628 4920 27966 31040 37718 42342 35696 16254 21376 11140 10132 44948 40345 13740 28593 38834 31683 5077 31724
